latitude,longitude,geometry,use_license_url,guid,scientific_name,mongolian_name,country,country_mong,state_prov,aimags,family,Date,MongDate,NumDate,nk,Ecto_detected,Endo_detected,ParaEcto,ParaEctoMong,total_ecto,total_ectoMong,ParaEndo,ParaEndoMong,total_endo,total_endoMong
48.70105399,110.314048,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:344825,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Hentiy,Хэнтий,Soricidae,21-Aug-22,21-Наймдугаар сар-22,2022,318054,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
49.44743103,94.63029197,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352032,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,28-Jun-23,28-Зургаадугаар сар-23,2023,318771,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.44673601,94.63144901,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352033,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,28-Jun-23,28-Зургаадугаар сар-23,2023,318772,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.44673902,94.631447,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352035,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,28-Jun-23,28-Зургаадугаар сар-23,2023,318775,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.44809203,94.62540499,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352036,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,28-Jun-23,28-Зургаадугаар сар-23,2023,318776,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.44812698,94.62538697,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352053,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,29-Jun-23,29-Зургаадугаар сар-23,2023,318798,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.44812497,94.62538697,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352056,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,29-Jun-23,29-Зургаадугаар сар-23,2023,322301,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
49.448087,94.62540499,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352034,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,28-Jun-23,28-Зургаадугаар сар-23,2023,318774,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
49.45091204,94.62872104,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352055,Sorex tundrensis,Цармын атаахай,Mongolia,Монгол улс,Uvs,Увс,Soricidae,29-Jun-23,29-Зургаадугаар сар-23,2023,318800,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
49.695256,103.828149,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:293421,Sorex tundrensis cf.,Цармын атаахай cf.,Mongolia,Монгол улс,Bulgan,Булган,Soricidae,26-Jul-16,26-Долоодугаар сар-16,2016,289079,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215777,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165548,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215092,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165549,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215112,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165554,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215115,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165555,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215960,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165556,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215189,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165557,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215428,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165558,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:216001,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,10-Jun-09,10-Зургаадугаар сар-09,2009,165559,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215008,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,11-Jun-09,11-Зургаадугаар сар-09,2009,165621,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215019,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,11-Jun-09,11-Зургаадугаар сар-09,2009,165622,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215016,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,11-Jun-09,11-Зургаадугаар сар-09,2009,165623,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.52085,104.02997,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215030,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,12-Jun-09,12-Зургаадугаар сар-09,2009,165655,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215031,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,12-Jun-09,12-Зургаадугаар сар-09,2009,165659,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215145,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,12-Jun-09,12-Зургаадугаар сар-09,2009,165661,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215384,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,13-Jun-09,13-Зургаадугаар сар-09,2009,165678,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:216067,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,13-Jun-09,13-Зургаадугаар сар-09,2009,165680,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.55001,104.03759,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215372,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,13-Jun-09,13-Зургаадугаар сар-09,2009,165681,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.52085,104.02997,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215036,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,13-Jun-09,13-Зургаадугаар сар-09,2009,165691,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.61791667,103.75455,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215354,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,30-Jun-09,30-Зургаадугаар сар-09,2009,166497,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.61791667,103.75455,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215601,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,1-Jul-09,01-Долоодугаар сар-09,2009,166525,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.82028333,103.2809167,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215882,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,7-Jul-09,07-Долоодугаар сар-09,2009,166650,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.82028333,103.2809167,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215546,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,7-Jul-09,07-Долоодугаар сар-09,2009,166655,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.82028333,103.2809167,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:216139,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,8-Jul-09,08-Долоодугаар сар-09,2009,166677,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.82028333,103.2809167,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215483,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,8-Jul-09,08-Долоодугаар сар-09,2009,166699,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.18444,102.00388,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:227153,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,7-Jul-10,07-Долоодугаар сар-10,2010,192295,,,None,Байхгүй,0,0,None,Байхгүй,0,0
43.17741,102.04369,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:227289,Spermophilus alashanicus,Гозоорой зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,7-Jul-10,07-Долоодугаар сар-10,2010,192296,,,None,Байхгүй,0,0,None,Байхгүй,0,0
47.38372,118.87939,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294124,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289651,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
47.00181398,119.372527,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294220,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289675,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
47.00368297,119.366062,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294219,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289674,ectoparasite,,"Siphonaptera,Acari","Бүүргийн баг, Аалз хэлбэртний дэд анги",2,2,None,Байхгүй,0,0
46.98339,119.35955,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294125,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289652,ectoparasite, endoparasite,"Acari,Siphonaptera","Аалз хэлбэртний дэд анги, Бүүргийн баг",2,2,Yes,Тиймээ,Unknown,Тодорхойгүй
47.00849704,119.376633,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294222,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289677,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
47.00848798,119.376397,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294223,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289678,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
46.98314,119.35999,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294123,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289650,ectoparasite, endoparasite,Siphonaptera,Бүүргийн баг,1,1,Yes,Тиймээ,Unknown,Тодорхойгүй
46.9831,119.3597,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294127,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289654,ectoparasite, endoparasite,Siphonaptera,Бүүргийн баг,1,1,Yes,Тиймээ,Unknown,Тодорхойгүй
47.00302701,119.367364,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294221,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,15-Aug-16,15-Наймдугаар сар-16,2016,289676,ectoparasite, endoparasite,Siphonaptera,Бүүргийн баг,1,1,Yes,Тиймээ,Unknown,Тодорхойгүй
47.00339899,119.366457,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294329,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,17-Aug-16,17-Наймдугаар сар-16,2016,289769,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
47.10144396,119.156298,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:294052,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,19-Aug-16,19-Наймдугаар сар-16,2016,289967,,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
47.10478004,119.155758,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:293991,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,19-Aug-16,19-Наймдугаар сар-16,2016,289907,,endoparasite,None,Байхгүй,0,0,Yes,Тиймээ,Unknown,Тодорхойгүй
47.120218,119.163216,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:293994,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,19-Aug-16,19-Наймдугаар сар-16,2016,289910,,endoparasite,"Phthiraptera,Siphonaptera","Цус сорогч бөөсийн баг, Бүүргийн баг",2,2,Yes,Тиймээ,Unknown,Тодорхойгүй
47.10465004,119.153761,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:293983,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Dornod,Дорнод,Sciuridae,19-Aug-16,19-Наймдугаар сар-16,2016,289899,ectoparasite, endoparasite,Siphonaptera,Бүүргийн баг,1,1,Yes,Тиймээ,Unknown,Тодорхойгүй
47.43109901,104.872205,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342811,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Tov,Төв,Sciuridae,25-Jul-22,25-Долоодугаар сар-22,2022,317028,ectoparasite,,Siphonaptera,Бүүргийн баг,1,1,None,Байхгүй,0,0
47.42132002,104.884171,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342812,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Tov,Төв,Sciuridae,28-Jul-22,28-Долоодугаар сар-22,2022,317029,ectoparasite,,Ixodida,Хатуу хачигийн баг,1,1,None,Байхгүй,0,0
47.43698898,104.841836,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:342817,Spermophilus dauricus,Дагуур зурам,Mongolia,Монгол улс,Tov,Төв,Sciuridae,28-Jul-22,28-Долоодугаар сар-22,2022,317030,ectoparasite,,Ixodida,Хатуу хачигийн баг,1,1,None,Байхгүй,0,0
43.80155,102.2650833,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:215255,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Omnogovi,Өмнөговь,Sciuridae,25-Jun-09,25-Зургаадугаар сар-09,2009,166387,,,None,Байхгүй,0,0,None,Байхгүй,0,0
44.82477778,98.57513889,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:227380,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,12-Jul-10,12-Долоодугаар сар-10,2010,192348,,,None,Байхгүй,0,0,None,Байхгүй,0,0
44.73980556,98.85558333,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:227133,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,12-Jul-10,12-Долоодугаар сар-10,2010,192349,,,None,Байхгүй,0,0,None,Байхгүй,0,0
44.75308,98.7927,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:227134,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,12-Jul-10,12-Долоодугаар сар-10,2010,192350,,,None,Байхгүй,0,0,None,Байхгүй,0,0
44.75308,98.7927,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:227172,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,12-Jul-10,12-Долоодугаар сар-10,2010,192351,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.45152778,97.68930556,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:230789,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Govi-Altay,Говь-Алтай,Sciuridae,15-Jul-10,15-Долоодугаар сар-10,2010,192378,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.46281,97.66444,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:230756,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Govi-Altay,Говь-Алтай,Sciuridae,15-Jul-10,15-Долоодугаар сар-10,2010,192379,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.47482,97.58064,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:230897,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Govi-Altay,Говь-Алтай,Sciuridae,15-Jul-10,15-Долоодугаар сар-10,2010,192380,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.86441667,96.54786667,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:230811,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Govi-Altay,Говь-Алтай,Sciuridae,19-Jul-10,19-Долоодугаар сар-10,2010,192442,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.93494444,99.92113889,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:231186,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,21-Jul-10,21-Долоодугаар сар-10,2010,192444,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.9422,100.5553,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:248443,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,10-Jul-11,10-Долоодугаар сар-11,2011,192555,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.86111111,100.4661111,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:248444,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,10-Jul-11,10-Долоодугаар сар-11,2011,192556,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.26446,91.06402,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:249475,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Hovd,Ховд,Sciuridae,5-Aug-11,05-Наймдугаар сар-11,2011,193982,,,None,Байхгүй,0,0,None,Байхгүй,0,0
45.26446,91.06402,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:249594,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Hovd,Ховд,Sciuridae,6-Aug-11,06-Наймдугаар сар-11,2011,194170,,,None,Байхгүй,0,0,None,Байхгүй,0,0
49.18703397,92.35849002,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:289528,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Uvs,Увс,Sciuridae,24-Jul-15,24-Долоодугаар сар-15,2015,270059,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
46.34901904,97.014928,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352277,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,11-Jul-23,11-Долоодугаар сар-23,2023,322560,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
46.17065499,98.96926696,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352278,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,11-Jul-23,11-Долоодугаар сар-23,2023,322561,ectoparasite,,Yes,Тиймээ,Unknown,Тодорхойгүй,None,Байхгүй,0,0
46.20582696,99.10680704,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:351763,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,11-Jul-23,11-Долоодугаар сар-23,2023,322571,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
46.20273697,99.10545403,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:351776,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,11-Jul-23,11-Долоодугаар сар-23,2023,322570,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
46.20417698,99.10761103,Point,http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,MSB:Mamm:352285,Spermophilus pallidicauda,Цайвар сүүлт зурам,Mongolia,Монгол улс,Bayanhongor,Баянхонгор,Sciuridae,11-Jul-23,11-Долоодугаар сар-23,2023,322568,ectoparasite,endoparasite,Yes,Тиймээ,Unknown,Тодорхойгүй,Yes,Тиймээ,Unknown,Тодорхойгүй
